Date,Price,Market Cap,Volume
2024-05-01 03:06:29,0.12024692476206802,10529391515.85738,631292551.231325
2024-05-01 04:01:33,0.12003222628357588,10518659042.650084,589585243.8926523
2024-05-01 05:03:13,0.12011395790061175,10509541990.79444,622821185.0656402
2024-05-01 06:02:51,0.1200608428739895,10510659951.992283,580043281.8711411
2024-05-01 07:04:14,0.12015220040320886,10514225220.000866,576979158.4953859
2024-05-01 08:04:43,0.1184246892665473,10376380201.795986,648865355.4066654
2024-05-01 09:05:22,0.1177986102134161,10268342723.827305,662584554.6533949
2024-05-01 10:06:17,0.11851588300282352,10365304127.021738,668121276.8481758
2024-05-01 11:04:48,0.11876639730476486,10389633953.608658,626630392.0651274
2024-05-01 12:03:42,0.11892434160000058,10416445303.60517,601670829.2793227
2024-05-01 13:02:28,0.11943022717699885,10455911835.786852,645582693.4623597
2024-05-01 14:00:39,0.11972712752757737,10479010690.923746,598354319.2730582
2024-05-01 15:05:03,0.11978060006420764,10476788894.238548,621241000.8648362
2024-05-01 16:06:19,0.11983994535356607,10481882939.98416,601774851.4169846
2024-05-01 17:01:26,0.1198528934346144,10487152676.736675,582900679.7353305
2024-05-01 18:07:21,0.12022213484496097,10510051991.126009,582648370.2215226
2024-05-01 19:00:15,0.12166318721159897,10642994042.456762,600490577.9102919
2024-05-01 20:03:13,0.11919647096167593,10487136243.994884,611694875.9436228
2024-05-01 21:04:29,0.11986980582419203,10507667505.524715,601409444.7002223
2024-05-01 22:04:32,0.1196384899869718,10476458479.658752,587589375.5201184
2024-05-01 23:01:46,0.12000943402065292,10510859559.415163,590734703.6276956
2024-05-02 00:06:45,0.12036307830939416,10543784735.66439,583029730.2749512
2024-05-02 01:04:59,0.12062427696373917,10560769222.106155,579935699.8281761
2024-05-02 02:04:54,0.12034503047312048,10543320940.6522,580269364.9088959
2024-05-02 03:00:12,0.12016110237387254,10524416962.633137,571288597.9610274
2024-05-02 04:04:59,0.12056929491200559,10546485237.502949,564790603.4830472
2024-05-02 05:00:56,0.12137971440094697,10641152992.106602,594326348.3579334
2024-05-02 06:01:22,0.12169786995839721,10656731499.619574,601047304.5112262
2024-05-02 07:02:34,0.12242288068030253,10712082394.624046,610520677.8798782
2024-05-02 08:04:49,0.12171099692858613,10686454673.360826,565464951.0427231
2024-05-02 09:00:29,0.121845987464416,10669833332.525673,526307377.04729337
2024-05-02 10:03:50,0.12224685569633502,10694726492.653101,482193429.59745693
2024-05-02 11:04:09,0.12225742757646588,10702844223.601416,511108119.06227845
2024-05-02 12:01:10,0.12247343979141896,10748242383.766277,515318261.5976096
2024-05-02 13:07:09,0.122872320817794,10747709545.265388,513778288.0748006
2024-05-02 14:03:43,0.12302483125402303,10753556477.170187,517324741.1290458
2024-05-02 15:00:33,0.12310111912414767,10777043454.637844,521557808.3967416
2024-05-02 16:06:12,0.12341567157565325,10795018175.670494,518592578.0712218
2024-05-02 17:05:33,0.12316750068242598,10788577854.204336,515570197.7482659
2024-05-02 18:07:05,0.12340756518732526,10792140364.172997,493786402.78934044
2024-05-02 19:03:19,0.12312217441186601,10760735165.11397,481393355.6699377
2024-05-02 20:02:14,0.1229544248954332,10766120489.363447,450732360.69825685
2024-05-02 21:03:02,0.1225062613317234,10730685584.118155,451670290.34172225
2024-05-02 22:04:38,0.12252640867524126,10728660631.96339,450764978.77821726
2024-05-02 23:00:29,0.12266490351298669,10740781434.18675,449855669.07479614
2024-05-03 00:01:44,0.12226117530128008,10701713166.155966,442286983.24659574
2024-05-03 01:03:12,0.12256837655750714,10739693722.706532,445336311.09392554
2024-05-03 02:04:28,0.12256385378178317,10728558580.633774,430643688.419962
2024-05-03 03:01:19,0.12249774792216388,10726218472.173492,418884909.98931354
2024-05-03 04:01:14,0.12276766789474937,10742813753.657724,413987072.32192
2024-05-03 05:00:30,0.12248191278524011,10721240779.593727,389818556.49968094
2024-05-03 06:07:37,0.12226568455971462,10704233544.97546,385059423.91978943
2024-05-03 07:07:16,0.12222915762336992,10699110933.063122,377277058.6281499
2024-05-03 08:05:22,0.12203431133400151,10673815304.694603,380635525.9642935
2024-05-03 09:04:02,0.12212714233561847,10695758142.11147,368777515.93158984
2024-05-03 10:03:54,0.12221902952004607,10703052869.387384,370055988.63067424
2024-05-03 11:03:12,0.12203905940508898,10669365057.714115,376063782.91127604
2024-05-03 12:04:11,0.12208926749658017,10682553608.672556,368194759.49359214
2024-05-03 13:03:38,0.12279408956622796,10714175837.418713,367866068.32091707
2024-05-03 14:00:31,0.12268751240611188,10735541385.60368,361630218.92585474
2024-05-03 15:07:07,0.12318314102150621,10769421494.010067,346612949.5394709
2024-05-03 16:08:08,0.12336516899283353,10796678083.078665,339342794.47361124
2024-05-03 17:07:41,0.12317977696085246,10797646772.112267,337726347.5096784
2024-05-03 18:03:41,0.1235442328960518,10812822938.220825,340195514.6891975
2024-05-03 19:05:22,0.12328527257170326,10794204738.735783,339852396.9813671
2024-05-03 20:02:12,0.12354843918935524,10815029693.611023,333585908.99338907
2024-05-03 21:01:14,0.1237379019295506,10830289059.093739,342107360.3937052
2024-05-03 22:04:07,0.12366162010099602,10825362993.493917,343041783.4445827
2024-05-03 23:04:15,0.12347797734251426,10806041064.262403,342302088.56941795
2024-05-04 00:04:27,0.12278837572202812,10784563546.953478,334927398.07599264
2024-05-04 01:01:38,0.12272358508127458,10747826517.973679,338750622.5045676
2024-05-04 02:05:35,0.12246866078084523,10725172230.413,341658446.6618248
2024-05-04 03:01:40,0.12259648644082224,10729423739.251593,342453855.06453675
