Date,Price,Market Cap,Volume
2024-09-01 03:06:44,133.8097860570092,62440400656.8074,1100117425.0438778
2024-09-01 04:12:37,133.86097587066695,62482759276.21714,1127827390.9337275
2024-09-01 05:23:39,133.27426010541208,62176688880.60413,1130521805.8656785
2024-09-01 06:17:08,132.42247112470164,61436346653.486855,1230396390.2201881
2024-09-01 07:08:38,132.79754491986597,61952633722.75323,1260410980.7851825
2024-09-01 08:24:25,132.15669969244925,61746067325.78266,1353277024.9502134
2024-09-01 09:15:44,131.23189529537262,61254673003.19852,1327589719.4499807
2024-09-01 10:18:46,130.73064788177518,61001481017.22185,1468530476.7369163
2024-09-01 11:19:22,130.74759296124247,61022250478.16566,1542253799.290985
2024-09-01 12:15:46,131.98683024467118,61629740420.48749,1572181317.1316361
2024-09-01 13:29:27,131.21495640813725,61207232713.84224,1582526305.2614002
2024-09-01 14:31:04,130.85689230867115,61069177079.6622,1669547482.6829698
2024-09-01 15:29:21,132.1135078734461,61605224780.14468,1787210775.2743454
2024-09-01 16:06:31,134.37656622128335,62578094493.334526,1962959548.1299958
2024-09-01 17:12:14,133.38460655142228,62205543620.50675,2012978627.3491516
2024-09-01 18:15:53,132.9172182142492,61928600194.51861,2045979585.1875038
2024-09-01 19:29:27,134.74987265750337,62925998018.986336,2126284029.6762357
2024-09-01 20:28:44,135.92439400956246,63420233419.29139,2160755101.359567
2024-09-01 21:33:44,133.40398436601652,62397481890.6208,2243315227.8434796
2024-09-01 22:32:25,131.65165128252048,61373790282.68234,2278192620.142873
2024-09-01 23:06:41,129.20773068100308,60228143201.23275,2413038821.951292
2024-09-02 00:26:22,128.89945366820547,60175557781.659836,2751351393.380759
2024-09-02 01:23:42,130.1404516752693,60714883209.47654,2845482278.607313
2024-09-02 02:17:35,130.1783087128388,60812643371.49045,2850380446.792733
2024-09-02 03:26:02,129.89420219662068,60620291047.08235,2914723649.9060373
2024-09-02 04:14:37,130.1519596669382,60758383588.39538,2932371522.5178194
2024-09-02 05:21:26,127.9324076523274,59706151186.434944,3008195906.837847
2024-09-02 06:21:47,128.870332724439,60141637564.876274,3066139243.0373135
2024-09-02 07:00:34,128.74911878166196,60121114316.94405,3054146906.3472548
2024-09-02 08:11:05,127.6583153943604,59593865674.13125,3022490244.2016873
2024-09-02 09:20:31,129.81897183648576,60652700743.42237,2953309209.486185
2024-09-02 10:25:26,131.9759472075998,61614360339.53181,2971557678.3067803
2024-09-02 11:21:39,132.0106947125324,61540241521.45685,3220087395.137877
2024-09-02 12:25:11,132.02651956738876,61598904894.50773,3217441510.7643414
2024-09-02 13:14:50,131.9218205255096,61559384401.40888,3231699111.9542627
2024-09-02 14:01:15,130.99641089968586,61267088343.77289,3242595035.3209434
2024-09-02 15:06:47,132.68666542726217,61915583842.62755,3180961258.04007
2024-09-02 16:23:25,132.8882405509524,62037809082.71087,3088281625.6579747
2024-09-02 17:02:22,131.92232273383897,61529563927.41523,3074921185.82941
2024-09-02 18:22:56,133.27970807437987,62364424829.617676,3060225174.5420914
2024-09-02 19:17:43,133.22877228555848,62271212594.289986,3030350847.5816345
2024-09-02 20:24:10,133.3864828136394,62249161049.62224,3002881877.796451
2024-09-02 21:23:02,134.68163351735774,62794486213.8484,2996115263.880459
2024-09-02 22:19:29,134.11151601150678,62619931337.69777,2980001089.2763643
2024-09-02 23:05:38,134.73258844304883,62913159319.38662,2927023496.05632
2024-09-03 00:11:47,135.0470130631762,63006934137.93485,2565160788.674785
2024-09-03 01:08:39,134.97959824400493,62944426194.1059,2479404209.7952
2024-09-03 02:10:40,135.7933011594627,63180836582.101616,2464401998.3580604
2024-09-03 03:24:46,135.98527118850183,63384278798.455055,2468512002.286594
2024-09-03 04:16:28,135.320025973216,63227389983.21501,2462930893.317419
2024-09-03 05:15:42,135.12406940326582,63056426616.54091,2391813405.8692183
2024-09-03 06:05:43,134.97546360368426,62970747225.35977,2299011070.423236
2024-09-03 07:49:33,134.56085536294384,62720482035.36846,2301470561.0169435
2024-09-03 08:16:07,134.24117313137486,62756559107.41525,2247756092.439966
2024-09-03 09:08:56,133.6175624390827,62361746195.85256,2213676318.55127
2024-09-03 10:26:45,134.0258544195682,62571167848.36821,2067441863.4968145
2024-09-03 11:18:09,134.05164720536408,62438102566.427185,2043491093.8810298
2024-09-03 12:26:27,135.1400808575674,63070099806.648636,1911656270.9748888
2024-09-03 13:28:34,134.46332569197892,62786679694.176476,1967814637.3758547
2024-09-03 14:23:57,130.6897759855518,60898496493.71024,2074825069.1158156
2024-09-03 15:10:48,130.33411886359258,60827109741.95198,2065393347.1319022
2024-09-03 16:27:05,129.98436135536897,60706441853.1521,2116580744.1233647
2024-09-03 17:22:53,130.55142611419868,60853030275.688446,2064146456.2071261
2024-09-03 18:19:48,130.33037991805756,60801840430.397514,2141067961.790192
2024-09-03 19:28:30,131.858527356614,61592534096.43933,2143782845.6049404
2024-09-03 20:16:23,131.48367510977957,61272465606.71461,2155826942.7715926
2024-09-03 21:22:44,130.22129547462,60832337404.547775,2208041745.7606754
2024-09-03 22:29:03,129.9766970886334,60774932720.49546,2084722901.0698862
2024-09-03 23:18:38,128.96043492397206,60191872197.93488,2124522139.6841009
2024-09-04 00:17:02,128.12361503823774,59734043411.423294,2233558871.345184
2024-09-04 01:18:27,124.25798225255919,58077205666.96894,2352026355.869827
2024-09-04 02:20:24,126.60409489215373,59057174410.034775,2699743237.653533
2024-09-04 03:05:15,127.04703618337878,59323478093.43514,2645223174.578565
2024-09-04 04:22:13,127.31667071884594,59511894425.65549,2632113821.8242373
