Date,Price,Market Cap,Volume
2024-06-01 03:04:38,0.10652647552271875,3091056519.6536436,51863039.38935138
2024-06-01 04:04:24,0.10651318554031286,3093432000.055324,51403000.36590446
2024-06-01 05:01:53,0.10652572805850244,3087531521.641327,51785048.31996508
2024-06-01 06:01:49,0.10665997002788798,3096039968.9849877,49095972.94499845
2024-06-01 07:05:04,0.10671442986261075,3094924009.2053366,48897440.043573126
2024-06-01 08:05:24,0.10657260543242902,3091621567.9875374,48303491.2892105
2024-06-01 09:04:19,0.10670786803736063,3095709032.404779,48461304.16780077
2024-06-01 10:05:10,0.10670078526364601,3093126880.1464186,48695616.77828924
2024-06-01 11:07:02,0.10662026359964408,3092829580.918258,47826333.43987134
2024-06-01 12:01:37,0.10656475018020428,3091843917.219074,46325604.93530426
2024-06-01 13:07:23,0.10651624282378062,3090410341.9105763,44247975.30205616
2024-06-01 14:04:32,0.10650597295750919,3089851814.823065,43696868.65241336
2024-06-01 15:03:04,0.10658520000533153,3093118500.5928607,40211061.58522624
2024-06-01 16:01:29,0.10646153784939755,3090174254.684747,39670126.24913166
2024-06-01 17:00:21,0.10651222977593958,3087721272.622024,35640481.258363254
2024-06-01 18:09:17,0.10660125802774159,3085095236.8356624,32479225.904533945
2024-06-01 19:02:11,0.10652239445697048,3090803300.059193,32475559.618626334
2024-06-01 20:09:05,0.10649111742732864,3091117762.97677,31029350.968520455
2024-06-01 21:08:53,0.1065888041697072,3092489062.7810993,31463151.765394144
2024-06-01 22:08:35,0.10658252032157263,3090758952.5224013,31461752.035138257
2024-06-01 23:01:36,0.10652588272013087,3090429343.835468,30695377.375349306
2024-06-02 00:01:29,0.10633984680238873,3085032217.035333,29654177.968580727
2024-06-02 01:02:48,0.10671115555472595,3090775118.685633,30574737.445723742
2024-06-02 02:04:16,0.10649877265845535,3092356025.4598613,29614179.21956594
2024-06-02 03:06:13,0.1063024453337152,3080594736.2136245,30209462.336207703
2024-06-02 04:03:35,0.10643701293898504,3088885895.286129,29767312.140869398
2024-06-02 05:03:05,0.1062094865938325,3081250286.129308,30877040.22528917
2024-06-02 06:01:35,0.10605096031056348,3075714302.5352693,30206047.28394878
2024-06-02 07:02:41,0.1061031927939144,3078294065.6136403,30285103.161920425
2024-06-02 08:00:29,0.10580619015429162,3071197058.1604924,30932748.751043912
2024-06-02 09:00:53,0.10593341752779205,3073039684.0287237,31606162.668058634
2024-06-02 10:00:54,0.10531333970427793,3054657357.7407255,30927795.475408535
2024-06-02 11:01:52,0.10537988781680536,3055659849.3959346,31542503.588659413
2024-06-02 12:04:28,0.10601876346156339,3073648746.086313,31622992.347038902
2024-06-02 13:03:44,0.1056158724501444,3067778084.613409,31983639.911967907
2024-06-02 14:05:05,0.10589423166118608,3071511733.842372,32559120.50267996
2024-06-02 15:02:27,0.10631377323584829,3084275665.6010222,33093283.02645095
2024-06-02 16:02:14,0.10607142857933889,3077484907.687389,33364565.717215516
2024-06-02 17:05:04,0.10570495826831453,3068472753.7239842,35028816.02975033
2024-06-02 18:08:04,0.10448043935170952,3051674520.311553,35003574.52984724
2024-06-02 19:01:31,0.10522019166239177,3052108405.8429484,36498600.347906545
2024-06-02 20:01:33,0.10518289624790239,3051634176.2478123,37273725.28812743
2024-06-02 21:05:06,0.10514409041513018,3046955444.717399,37282401.04455019
2024-06-02 22:04:48,0.10505780211088002,3047838557.318903,37414436.65179857
2024-06-02 23:05:14,0.1051587189687098,3053048482.4858594,37601263.45912297
2024-06-03 00:05:01,0.10515515992114456,3053900374.7248697,38246295.39151134
2024-06-03 01:04:51,0.10493660181400671,3044536457.068777,38691940.19848594
2024-06-03 02:00:45,0.10604781619864272,3073598805.9599032,40074513.823971346
2024-06-03 03:00:40,0.10621830885582724,3082931504.167393,40360014.92479484
2024-06-03 04:01:48,0.10615170648013633,3084070595.671824,41688247.372705825
2024-06-03 05:04:46,0.10570607981051097,3066598207.228034,40949016.88370882
2024-06-03 06:06:32,0.10624402958884081,3079902799.793733,42697135.56893085
2024-06-03 07:02:38,0.10682281070351397,3100032299.48445,42570826.255112745
2024-06-03 08:05:49,0.10688591238396832,3101383072.135399,44184438.13074806
2024-06-03 09:01:51,0.10678034302911191,3098873799.51651,45219591.15862962
2024-06-03 10:06:54,0.10668292684497675,3091393437.362167,45071032.90141689
2024-06-03 11:05:32,0.10652595378718971,3090700175.2978134,43748554.48231785
2024-06-03 12:06:36,0.106550618829995,3092352483.2231836,43775087.58221657
2024-06-03 13:02:07,0.10699238783803228,3107819775.999946,45972338.82661761
2024-06-03 14:04:05,0.10666409429424198,3094438707.534534,46592892.08840125
2024-06-03 15:02:22,0.1058550807736815,3066175660.2449512,47849614.38506673
2024-06-03 16:04:06,0.10667390732163089,3094723381.6692343,47099925.3394636
2024-06-03 17:07:05,0.10577367331103549,3073181080.891933,46584148.7371784
2024-06-03 18:02:32,0.10624961562259128,3082644814.327726,45866341.84909335
2024-06-03 19:02:26,0.10616539929667149,3083265377.838476,44760875.39556528
2024-06-03 20:02:54,0.10558588169983076,3069377466.6174283,44424277.42768042
2024-06-03 21:06:39,0.10543054623461157,3064301040.0506077,45637517.20769515
2024-06-03 22:01:54,0.1051861792808765,3053140525.542757,45559894.424520165
2024-06-03 23:01:09,0.10542516725748467,3061815867.356802,45940275.774223626
2024-06-04 00:01:57,0.10534507406855384,3057245520.539748,45874973.04680824
2024-06-04 01:05:46,0.10526088462131411,3061557195.629686,46861293.8439175
2024-06-04 02:03:55,0.10573659926759468,3070546986.0524073,45861231.47440338
