Date,Price,Market Cap,Volume
2024-12-01 03:09:05,3671.630267068356,441698945585.36127,32364935571.216446
2024-12-01 04:11:59,3706.8440117797604,445998277114.3276,30046839873.083702
2024-12-01 05:14:57,3694.0583155512672,445284203321.8729,29302773874.456154
2024-12-01 06:05:28,3686.1174347439232,444097406033.0005,32015814186.068928
2024-12-01 07:12:53,3701.438611449126,445712297807.9001,29178409931.651638
2024-12-01 08:10:38,3709.503462592622,446618683118.7073,29010511170.643032
2024-12-01 09:00:57,3714.562205130904,447638957646.7733,28450570050.28045
2024-12-01 10:09:05,3698.984661424683,446077187997.2943,27652849734.197334
2024-12-01 11:09:15,3691.625046721153,444248236486.05914,27229023153.467175
2024-12-01 12:17:36,3693.2107876431182,444924095630.2843,27080391944.358997
2024-12-01 13:13:49,3693.953054827623,444245688976.51715,27725570684.95257
2024-12-01 14:13:12,3707.4665099249664,445923507617.2943,27263784512.222744
2024-12-01 15:17:18,3713.8269807544466,447180669315.0947,28124682055.926796
2024-12-01 16:18:58,3731.3030991250725,449787816943.90955,28348792890.108006
2024-12-01 17:01:55,3730.2806141754413,449668645304.4794,28904073750.936085
2024-12-01 18:08:56,3728.395963283799,448455129574.87244,29259361687.21503
2024-12-01 19:02:04,3713.638988133656,447214614514.7847,29075361639.159065
2024-12-01 20:18:30,3695.916936480533,444774883434.28827,29332275771.99735
2024-12-01 21:02:59,3692.907304498365,444830642071.9187,28904644617.695843
2024-12-01 22:03:11,3709.7602974991764,446364148607.1651,29021637896.50941
2024-12-01 23:07:51,3730.4000860274964,448767424291.12775,29732173425.77295
2024-12-02 00:09:17,3711.1987824301145,446540073484.9221,29435778385.424656
2024-12-02 01:06:17,3708.0313194121118,446289260972.2062,29316429118.35915
2024-12-02 02:09:05,3731.6698863884026,449844590433.5317,28315863989.27301
2024-12-02 03:00:14,3720.93280508381,447880010277.1482,28066402784.386227
2024-12-02 04:17:07,3669.256761100048,442068402929.4252,26724126298.667915
2024-12-02 05:18:47,3701.7235299415347,445804724284.75946,32333630124.806282
2024-12-02 06:13:57,3668.4405520671135,442729488732.011,31881064811.138187
2024-12-02 07:04:18,3682.372347383246,443507596972.94586,33382251118.41749
2024-12-02 08:04:52,3668.8304573426703,441921334621.59814,33693080986.0667
2024-12-02 09:13:42,3610.6786439895845,434475120449.6079,37655587848.03616
2024-12-02 10:11:11,3613.156016111123,435712704959.415,38436501391.081406
2024-12-02 11:08:47,3580.379583527892,431506507737.5635,38747679351.93184
2024-12-02 12:06:37,3588.459847631326,432542696932.1295,39708303881.83055
2024-12-02 13:07:01,3592.810075326018,433180825819.65155,41775429017.20375
2024-12-02 14:12:14,3633.765219470295,437973559527.42957,43697880940.22787
2024-12-02 15:14:07,3649.621485978883,438456741695.85614,41918822011.90487
2024-12-02 16:12:57,3681.7205614968248,442177303009.20886,44620181824.49519
2024-12-02 17:06:35,3638.531184888343,437882094545.08856,48378681246.0552
2024-12-02 18:21:27,3607.837547305037,433939140170.34705,48182809288.09771
2024-12-02 19:13:28,3609.0980302847497,435073001884.2602,48838756565.42153
2024-12-02 20:12:50,3619.649270291817,435686518218.28046,48493635318.36828
2024-12-02 21:12:50,3608.1853303591256,434552639839.2342,50087988839.37069
2024-12-02 22:11:17,3615.313738627705,435377152569.25586,50614831061.22223
2024-12-02 23:07:31,3624.6370950543637,435748369503.66016,49467286667.55257
2024-12-03 00:02:56,3645.0922896027582,439048176633.25146,48602030487.15269
2024-12-03 01:13:42,3640.628758231804,437684270418.36993,47215097594.93786
2024-12-03 02:07:45,3615.2872348016817,435451873099.985,49926201610.38338
2024-12-03 03:15:14,3646.676576880116,439128473450.035,49038300635.03551
2024-12-03 04:07:37,3639.5203421330752,438158135189.8377,47611860421.50749
2024-12-03 05:10:32,3648.808170944091,439467809328.4353,45445460485.37167
2024-12-03 06:11:50,3657.4893224467287,440487469141.6601,41974651009.876915
2024-12-03 07:10:59,3630.311246909111,437462863070.45337,39896834854.177765
2024-12-03 08:49:10,3612.9714715948494,435595259159.5369,44298724280.20574
2024-12-03 09:23:54,3604.846366308339,434759535138.03375,41824498119.59965
2024-12-03 10:04:30,3608.0404446490843,434434268182.61255,40362047347.83139
2024-12-03 11:03:58,3586.8935522308298,432759460334.1261,41979704403.6032
2024-12-03 12:04:45,3613.515132685819,435087826246.3207,40730438793.65203
2024-12-03 13:01:32,3606.6213317804218,433809370149.35846,40539301335.17578
2024-12-03 14:04:49,3543.036823786985,427518922150.1018,40460069308.41671
2024-12-03 15:04:44,3584.1345207268528,431546718623.70013,38286720346.14243
2024-12-03 16:08:04,3578.881922443408,430546196727.0409,42029139089.14989
2024-12-03 17:07:11,3555.9499774139094,427558058423.1551,40127551928.76712
2024-12-03 18:14:28,3572.3154696054917,430702649938.48584,39032530833.627235
2024-12-03 19:09:26,3573.1436749253876,430342280665.4986,38395214439.35394
2024-12-03 20:07:36,3574.084611764094,430643657645.5587,35489053331.46092
2024-12-03 21:04:55,3607.6275407055014,434492734907.7202,38742268898.21211
2024-12-03 22:03:04,3618.4323609485136,435554578888.9179,38430205401.7077
2024-12-03 23:04:58,3628.1403935654607,436242047465.16144,40125648273.751114
2024-12-04 00:09:52,3621.1404227300795,436061302428.60736,39021386733.77883
2024-12-04 01:04:58,3645.280276074713,437887473318.3694,40909356384.37492
2024-12-04 02:04:56,3689.728485597333,444491659227.65515,42417392312.69045
2024-12-04 03:04:54,3649.576506267535,439562257508.6564,44525612614.77055
2024-12-04 04:04:50,3667.936182347407,441817793460.8513,44077489890.35873
