Date,Price,Market Cap,Volume
2024-08-01 03:36:26,3190.61576598749,383305637910.7087,15336451361.168022
2024-08-01 04:18:19,3185.3382626985695,382718437186.297,18052180036.76323
2024-08-01 05:04:27,3145.6096259328433,378510314653.47925,18580765651.553696
2024-08-01 06:05:57,3181.0908896886353,382633505817.5979,18797357779.983646
2024-08-01 07:19:13,3178.260790030733,382098571911.71326,18377380518.489513
2024-08-01 08:05:34,3166.367051820732,380687191054.0129,18705114991.92361
2024-08-01 09:31:39,3190.448878322538,383602512851.05524,18534423369.903774
2024-08-01 10:27:03,3181.9881900158125,382553125965.6898,18867577141.193707
2024-08-01 11:12:13,3187.723338456638,383347964772.04877,18785104769.84822
2024-08-01 12:16:38,3198.6679462593993,384073823047.06384,19462093199.76125
2024-08-01 13:12:23,3184.5227305498006,383490760553.88,19399670327.75219
2024-08-01 14:00:47,3183.5145800498494,382944978626.2505,18914072857.783287
2024-08-01 15:17:52,3128.437660593065,376440416773.8463,17784523717.522686
2024-08-01 16:18:22,3120.2009622432324,374844909518.5108,20395980663.640213
2024-08-01 17:15:21,3097.4978148538794,372595791332.2738,20970131407.826828
2024-08-01 18:17:30,3109.1379895740424,371511360917.0087,21452104409.990772
2024-08-01 19:14:58,3097.9890871288567,372463730862.2287,20967830009.31247
2024-08-01 20:19:47,3134.362544043788,376792428197.26337,20267144249.46479
2024-08-01 21:01:12,3160.6312770505565,380786471423.9462,19947783392.144344
2024-08-01 22:13:49,3186.0450213714603,384912072262.6364,17053105373.983425
2024-08-01 23:16:38,3208.1157261779304,385897664750.40735,20730066564.825775
2024-08-02 00:00:28,3204.2465237463616,385340171208.75555,17786413332.129932
2024-08-02 01:18:34,3179.959583866418,382441824473.83,20286564019.27074
2024-08-02 02:00:39,3174.624859363267,381867491757.5604,19423808632.1367
2024-08-02 03:03:55,3158.099573095344,379296726144.7445,16607984400.035973
2024-08-02 04:10:23,3169.951581920874,380657782867.42566,19483757591.47841
2024-08-02 05:26:47,3156.4325798153486,379264084551.8315,18249316852.999405
2024-08-02 06:15:36,3139.87691949306,377460774899.0329,15910728284.33421
2024-08-02 07:01:22,3152.9944182777544,379863532041.1747,17824746573.762974
2024-08-02 08:07:17,3144.449689014914,378133113627.35486,18263107142.188095
2024-08-02 09:09:49,3157.5333553607775,379662013230.8524,18277926502.01798
2024-08-02 10:14:51,3143.4737556168598,378185205082.19214,18457818374.199844
2024-08-02 11:14:44,3153.9648135889934,379293573765.3481,18605525642.296047
2024-08-02 12:02:15,3149.863782936264,379211360499.3666,18566750189.643097
2024-08-02 13:14:41,3145.3186285921274,378967641704.5837,19269259749.897503
2024-08-02 14:19:46,3128.2184548429786,375701916142.5766,16577690186.531809
2024-08-02 15:00:25,3067.1818216858114,369934688397.34503,20108051528.757652
2024-08-02 16:06:05,3034.0125016254224,364834713522.5283,21701618143.585804
2024-08-02 17:09:46,3012.9345626834083,363678494884.18774,21158520033.481144
2024-08-02 18:32:02,3020.6516216347154,363762643718.2272,20361836834.807194
2024-08-02 19:00:01,3017.026634214659,362739814420.8068,17761326609.17993
2024-08-02 20:04:01,3010.505125170856,362610944646.73956,20925850068.066086
2024-08-02 21:25:58,2990.879081275162,359620363855.5105,20989767922.808964
2024-08-02 22:09:26,3001.5718500785656,360534685083.597,21323797097.1614
2024-08-02 23:13:37,2986.395516195422,358125487658.9303,21441501913.8226
2024-08-03 00:00:26,2983.300976694291,358543505038.73834,18785849199.903355
2024-08-03 01:28:34,2924.0966776591436,351577184128.40515,18957252129.034477
2024-08-03 02:10:29,2960.151501707436,355924524561.5837,22664581724.783947
2024-08-03 03:04:09,2961.7446832013575,355923978197.973,23091004036.746067
2024-08-03 04:29:54,2973.64235293989,357658557565.0969,22410378590.61381
2024-08-03 05:00:06,2957.9006699385077,356732712287.84875,23216751128.85137
2024-08-03 06:14:57,2976.999819984256,357392414296.46533,20812413413.913925
2024-08-03 07:18:08,2984.098528532238,358847093438.6554,22068027146.6475
2024-08-03 08:05:14,2982.2470757443543,358672681241.80927,21435716610.18852
2024-08-03 09:05:49,2980.2929054001343,358230920084.20325,21882756948.13685
2024-08-03 10:14:56,2989.808121873854,359306629841.97034,21976414730.727463
2024-08-03 11:10:36,2989.489667636563,359761768674.22217,22218358663.272583
2024-08-03 12:22:25,3001.217279789858,360677380394.8549,22035397910.401634
2024-08-03 13:24:27,3001.0674635582072,361058156861.4396,21607143883.501698
2024-08-03 14:03:15,3004.2451645079827,361176008212.84485,20678441286.16168
2024-08-03 15:24:05,2989.73778433541,360052131687.2774,17664943955.03644
2024-08-03 16:34:15,2925.693266116354,350779542447.0557,17155549114.039215
2024-08-03 17:17:55,2920.1409278507563,351193835342.766,17165148467.568981
2024-08-03 18:33:19,2910.3734217556676,350826536988.23157,18172638905.753716
2024-08-03 19:24:17,2900.768500519784,349222845847.49493,18712173148.607903
2024-08-03 20:20:50,2904.938212958169,348884277512.7659,18396083759.969788
2024-08-03 21:15:58,2868.902366163605,344920083204.6826,18488292035.454613
2024-08-03 22:23:57,2911.2242752186726,350149961903.15894,18168087564.92181
2024-08-03 23:25:33,2905.2327325400047,348707867150.31213,18193672981.868176
2024-08-04 00:26:01,2912.58729252603,349830876278.5084,17800354552.5712
2024-08-04 01:18:45,2901.881005127999,348619508378.46265,14196853797.445044
2024-08-04 02:19:01,2911.6640484009095,350347884359.4073,16359026345.62041
2024-08-04 03:05:36,2918.163298471102,350752582065.1909,16255060833.534681
2024-08-04 04:21:34,2913.3999470868275,350396518011.0469,16125876180.458843
